OrderID,OrderDate,Region,Department,Product,SalesAmount,Cost,Profit,Quantity
1941,11/9/2024,East,Electronics,Headphones,559.58,441.54,118.04,3
1942,12/30/2023,South,Electronics,Laptop,506.69,349.48,157.21,5
1943,10/29/2024,East,Clothing,Jacket,146.91,93.8,53.11,5
1944,9/21/2024,South,Furniture,Office Chair,401.12,330.87,70.25,5
1945,7/30/2024,East,Clothing,Shoes,25.98,20.47,5.51,1
1946,7/27/2024,East,Electronics,Headphones,399.34,299.65,99.69,2
1947,11/6/2024,West,Clothing,Jeans,297.58,223.46,74.12,1
1948,7/15/2023,South,Clothing,Jacket,545.09,377.42,167.67,1
1949,5/19/2024,North,Furniture,Office Chair,549.13,444.25,104.88,2
1950,2/17/2023,North,Furniture,Bookshelf,247.71,156.36,91.35,2
1951,5/28/2024,North,Electronics,Tablet,220.67,179.99,40.68,2
1952,4/19/2024,South,Clothing,Jeans,88.66,72.18,16.48,2
1953,6/24/2024,South,Furniture,Desk,28.97,19.05,9.92,5
1954,4/7/2024,South,Electronics,Laptop,198.48,160.14,38.34,2
1955,10/12/2024,West,Clothing,Shoes,533.89,345.91,187.98,4
1956,9/3/2024,North,Furniture,Desk,576.88,364.56,212.32,3
1957,10/28/2023,East,Furniture,Office Chair,343.21,276.4,66.81,1
1958,5/15/2024,South,Clothing,Shoes,382.1,298.17,83.93,2
1959,4/2/2024,East,Clothing,T-Shirt,531.12,403.57,127.55,1
1960,5/30/2023,North,Clothing,Jacket,492.67,347.28,145.39,1
1961,3/24/2023,South,Clothing,Jacket,104.51,83,21.51,1
1962,3/19/2023,South,Electronics,Laptop,435.67,362.73,72.94,5
1963,10/19/2024,West,Electronics,Laptop,31.6,25.61,5.99,1
1964,8/10/2023,East,Clothing,Jeans,587.4,402.45,184.95,3
1965,12/21/2024,East,Furniture,Office Chair,115.1,75.42,39.68,4
1966,7/27/2024,South,Clothing,Shoes,647.51,492.99,154.52,3
1967,8/24/2023,West,Electronics,Smartphone,538.1,357.85,180.25,5
1968,11/7/2023,West,Clothing,Jeans,512.57,357.29,155.28,3
1969,2/11/2024,West,Electronics,Headphones,651.27,435.88,215.39,5
1970,1/15/2023,West,Electronics,Laptop,583.92,384.73,199.19,2
1971,8/8/2024,South,Clothing,T-Shirt,546.08,444.81,101.27,3
1972,6/21/2023,West,Electronics,Laptop,238.9,182.74,56.16,3
1973,11/19/2023,East,Electronics,Smartphone,633.5,433.63,199.87,2
1974,7/4/2023,West,Electronics,Smartphone,251.4,185.09,66.31,3
1975,12/18/2024,East,Furniture,Cabinet,446.89,342.04,104.85,2
1976,8/23/2024,South,Electronics,Tablet,619,442.56,176.44,4
1977,12/7/2024,East,Clothing,Jeans,642.03,474.71,167.32,4
1978,12/10/2023,East,Electronics,Tablet,463.03,346.5,116.53,3
1979,4/13/2024,South,Electronics,Headphones,160.74,103.56,57.18,5
1980,11/10/2024,East,Clothing,Shoes,207.63,141.73,65.9,1
1981,10/29/2024,East,Furniture,Cabinet,174.09,139.17,34.92,3
1982,2/11/2024,East,Electronics,Smartphone,16.31,11.17,5.14,1
1983,2/28/2023,North,Clothing,T-Shirt,36.71,27.34,9.37,2
1984,10/29/2023,West,Furniture,Desk,316.75,224.47,92.28,4
1985,10/22/2023,East,Clothing,Jacket,401.67,285.22,116.45,3
1986,2/18/2023,East,Electronics,Headphones,101.19,69.86,31.33,3
1987,7/14/2023,East,Furniture,Cabinet,268.53,173.84,94.69,2
1988,1/1/2024,North,Clothing,Jeans,328.63,211.79,116.84,2
1989,2/14/2023,East,Electronics,Tablet,64.74,49.22,15.52,4
1990,3/8/2023,South,Clothing,Jacket,626.21,433.12,193.09,2
1991,8/22/2023,West,Clothing,T-Shirt,493.01,354.41,138.6,4
1992,4/23/2023,East,Furniture,Desk,227.71,181.29,46.42,4
1993,2/25/2023,North,Clothing,Jeans,187.52,154.73,32.79,1
1994,4/3/2024,East,Furniture,Office Chair,266.5,191.13,75.37,2
1995,6/28/2024,South,Furniture,Desk,299.57,206.88,92.69,3
1996,10/16/2023,West,Furniture,Office Chair,30.02,23.46,6.56,2
1997,10/5/2024,East,Clothing,Jacket,124.4,91.26,33.14,2
1998,6/21/2023,East,Electronics,Smartphone,737.08,460.7,276.38,4
1999,10/1/2023,North,Clothing,Jacket,147.18,118.43,28.75,3
2000,2/5/2023,West,Furniture,Office Chair,383.18,269.85,113.33,5
